Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time,Merchant_Category,Transaction_Location,Card_Type,Device_Type,Is_Fraud
T101186,C1574,89.19,28-08-25 00:13,Travel,Port Mackenzieside,Prepaid,Mobile,0
T101187,C4719,518.09,11-04-25 06:56,Travel,Johnfort,Prepaid,Mobile,0
T101188,C5267,59.84,30-06-25 17:57,Gas,East Amberfort,Credit,POS,0
T101189,C3232,215.82,07-06-25 00:59,Electronics,Bryanfurt,Prepaid,POS,0
T101190,C4925,313.06,06-01-25 06:15,Clothing,Jonesbury,Prepaid,Web,0
T101191,C5410,226.78,07-01-25 21:23,Health,East Elijahstad,Credit,Mobile,0
T101192,C4684,140.51,04-01-25 14:24,Gas,Collinsberg,Debit,Mobile,0
T101193,C7261,251.69,23-08-25 22:58,Electronics,West Michellemouth,Prepaid,Web,1
T101194,C2962,132.15,15-01-25 11:08,Clothing,Crystalfort,Debit,Mobile,0
T101195,C8969,349.1,06-01-25 14:03,Gas,Brownfurt,Credit,Mobile,0
T101196,C7454,78.51,16-03-25 10:15,Health,Wesleyland,Prepaid,Mobile,0
T101197,C8120,518.53,24-03-25 17:15,Gas,Hartberg,Prepaid,Web,0
T101198,C5851,256.26,30-05-25 19:47,Health,Kennethfort,Prepaid,POS,0
T101199,C9528,226.27,08-06-25 15:24,Restaurants,Harperburgh,Debit,Web,0
T101200,C6945,5.73,16-08-25 18:53,Gas,West Codybury,Credit,Mobile,0
T101201,C3471,327.34,24-04-25 12:09,Electronics,Santanashire,Credit,Mobile,0
T101202,C8015,146.22,04-03-25 11:47,Entertainment,Bradleystad,Credit,Mobile,0
T101203,C9198,508.02,07-02-25 12:41,Clothing,North Kellymouth,Debit,Web,0
T101204,C3660,282.35,24-04-25 08:37,Clothing,Jamesland,Credit,Mobile,0
T101205,C9019,495.75,25-07-25 03:29,Travel,Gonzaleztown,Credit,Web,0
T101206,C3103,312.1,18-08-25 01:46,Restaurants,Haneystad,Prepaid,Web,0
T101207,C3164,301.9,08-02-25 05:35,Groceries,Karenview,Prepaid,POS,0
T101208,C9639,400.96,06-01-25 03:38,Electronics,West Juan,Credit,Web,0
T101209,C3743,570.12,06-02-25 09:17,Entertainment,Hunterview,Credit,POS,0
T101210,C9819,124.34,07-08-25 02:46,Entertainment,Ellisfurt,Credit,Web,0
T101211,C2567,133.74,25-07-25 15:23,Clothing,East Gregorymouth,Prepaid,Web,0
T101212,C2728,453,26-07-25 18:49,Travel,Kevinburgh,Credit,Web,0
T101213,C3811,365.29,03-02-25 23:42,Electronics,South Caitlynmouth,Prepaid,Web,0
T101214,C8857,167.89,23-08-25 15:55,Groceries,Richardton,Prepaid,POS,0
T101215,C3035,527.79,01-02-25 10:16,Restaurants,Shannonfurt,Credit,Mobile,0
T101216,C8467,489.72,24-04-25 22:29,Health,Carolinestad,Debit,POS,0
T101217,C5285,58.24,18-04-25 02:01,Electronics,Lisabury,Debit,POS,0
T101218,C4575,102.61,26-04-25 19:32,Travel,Smithburgh,Credit,Web,0
T101219,C2926,308.26,20-08-25 11:34,Travel,Harrellville,Debit,POS,0
T101220,C2298,562.95,28-06-25 08:19,Gas,Paulside,Credit,POS,0
T101221,C8050,309.01,19-03-25 17:43,Travel,Paulaland,Credit,Mobile,0
T101222,C8360,514.92,22-04-25 06:37,Groceries,North Kirstenland,Debit,Web,0
T101223,C9132,522.69,08-04-25 20:29,Restaurants,North Brett,Prepaid,Web,0
T101224,C1092,158.07,23-02-25 08:08,Gas,Cassidyberg,Credit,Web,0
T101225,C3098,283.62,06-08-25 04:10,Travel,Baileyside,Debit,Web,0
T101226,C9892,304,21-04-25 08:54,Health,Reginaldtown,Debit,Mobile,0
T101227,C9386,167.84,25-04-25 01:01,Travel,Smithside,Debit,POS,0
T101228,C1005,351.94,19-01-25 05:09,Travel,Davisberg,Debit,POS,0
T101229,C9773,104.46,09-01-25 23:52,Entertainment,West Deborah,Prepaid,Web,0
T101230,C1752,118.55,23-04-25 14:25,Health,East Randy,Debit,Mobile,0
T101231,C5214,311.57,06-07-25 12:26,Travel,Wigginsmouth,Credit,POS,0
T101232,C6323,472.91,05-04-25 21:04,Gas,Henryfort,Credit,POS,0
T101233,C4007,364.65,16-07-25 09:27,Health,New James,Credit,POS,0
T101234,C6856,522.28,07-08-25 02:25,Health,Port Maryview,Credit,Mobile,0
T101235,C7954,219.66,12-01-25 11:09,Electronics,Nicoleville,Prepaid,POS,0
T101236,C4576,435.15,12-06-25 11:01,Gas,Tonyfurt,Credit,POS,0
T101237,C5021,267.36,13-04-25 04:45,Restaurants,Allisonberg,Debit,Web,0
T101238,C5370,456.74,21-03-25 03:18,Travel,South Aaron,Debit,Web,0
T101239,C3725,303.12,02-02-25 21:52,Gas,Lake Jonathanview,Credit,Mobile,0
T101240,C7060,271.14,30-08-25 08:50,Entertainment,Guerreroville,Debit,Web,0
T101241,C7485,438.27,03-04-25 13:24,Electronics,Port Reneemouth,Debit,POS,0
T101242,C4650,62.89,31-07-25 08:32,Gas,East Tamarashire,Prepaid,Mobile,0
T101243,C4107,379.26,07-02-25 16:34,Electronics,Port Jeffery,Debit,Mobile,0
T101244,C1449,308,24-05-25 11:26,Travel,Davidchester,Prepaid,Mobile,0
T101245,C3959,377.27,26-07-25 15:47,Restaurants,Laurenburgh,Prepaid,Mobile,0
T101246,C6062,303.27,20-06-25 06:12,Electronics,Port James,Debit,POS,0
T101247,C4168,431.88,25-02-25 14:49,Restaurants,Kathrynfort,Debit,Mobile,1
T101248,C7977,82.23,18-02-25 17:51,Electronics,East Tiffany,Credit,Mobile,0
T101249,C8061,585.41,01-06-25 18:16,Clothing,Kimberlyhaven,Credit,POS,0
T101250,C3743,442.23,03-04-25 19:48,Health,Debratown,Debit,POS,0
T101251,C5169,53.42,02-06-25 12:12,Health,North Eugenetown,Debit,POS,0
T101252,C4584,248.3,30-01-25 01:41,Gas,Paulastad,Debit,POS,0
T101253,C1073,504.19,10-05-25 14:01,Travel,Jonesbury,Credit,POS,0
T101254,C4766,504.55,03-03-25 16:29,Clothing,West Elizabeth,Prepaid,Web,0
T101255,C8932,304.59,16-06-25 14:35,Health,New Seanville,Debit,Web,0
T101256,C7626,68.19,01-09-25 05:06,Health,North Benjamin,Prepaid,Web,0
T101257,C3724,56.32,25-02-25 13:08,Health,South Autumnfurt,Prepaid,Web,0
T101258,C5430,383.47,16-06-25 23:53,Clothing,North Kendraview,Debit,POS,0
T101259,C7462,228.94,21-08-25 06:21,Gas,Frankbury,Debit,POS,0
T101260,C1124,377.97,28-08-25 20:31,Travel,Rodriguezstad,Prepaid,POS,0
T101261,C6757,446.21,19-02-25 10:30,Entertainment,Scottton,Credit,Mobile,0
T101262,C7806,274.14,28-03-25 10:26,Gas,Diazfurt,Debit,POS,0
T101263,C2631,85.61,27-06-25 07:10,Gas,New Leonardfurt,Debit,Web,0
T101264,C4720,88.83,05-06-25 09:52,Travel,Norrisview,Credit,POS,0
T101265,C4009,450.49,04-01-25 17:31,Restaurants,West Ethan,Credit,POS,1
T101266,C5108,293.65,26-02-25 15:26,Restaurants,Kathleenborough,Credit,POS,0
T101267,C4352,456.26,28-01-25 01:49,Gas,Debrashire,Prepaid,Web,0
T101268,C8160,66.56,14-03-25 01:18,Gas,Jordanstad,Prepaid,POS,0
T101269,C2185,670.42,12-08-25 22:50,Restaurants,Trujillofurt,Credit,Mobile,0
T101270,C9446,490.11,27-02-25 10:43,Electronics,South Wayne,Credit,Mobile,0
T101271,C4871,157.98,27-01-25 15:01,Gas,East Tara,Debit,Web,0
T101272,C6830,189.17,30-06-25 05:19,Groceries,North Jeffery,Credit,Mobile,0
T101273,C5708,43.81,06-02-25 15:51,Entertainment,Loriside,Prepaid,Mobile,0
T101274,C5356,381.49,12-06-25 08:17,Gas,Alyssamouth,Prepaid,Web,0
T101275,C5152,261.97,31-01-25 17:57,Travel,Douglasland,Credit,Mobile,1
T101276,C1131,301.58,14-01-25 22:02,Electronics,Colemanton,Prepaid,Mobile,0
T101277,C9633,468.18,04-06-25 23:12,Entertainment,Howardview,Credit,Mobile,0
T101278,C6719,155.78,30-07-25 09:23,Health,Jamesburgh,Prepaid,Mobile,0
T101279,C1012,282.57,25-06-25 13:08,Electronics,Whiteside,Credit,POS,0
T101280,C6701,612.5,17-03-25 20:08,Health,South Wandafurt,Prepaid,Mobile,0
T101281,C1312,245,11-05-25 23:52,Clothing,Port Jessicaton,Prepaid,Mobile,0
T101282,C7669,246.69,04-05-25 19:48,Clothing,Port Michaelshire,Credit,Mobile,0
T101283,C8209,264.24,23-03-25 11:00,Travel,Sanchezborough,Credit,Mobile,0
T101284,C3882,234.02,05-06-25 09:03,Restaurants,Lake Linda,Credit,POS,0
T101285,C4290,259.81,11-02-25 02:40,Gas,West Dakotahaven,Prepaid,Web,0
T101286,C2515,190.86,26-06-25 01:09,Travel,Lake Steven,Prepaid,Web,1
T101287,C5120,43.18,29-05-25 03:08,Gas,North Amyshire,Debit,Mobile,0
T101288,C9137,332.45,17-04-25 20:55,Groceries,Melendezview,Credit,Mobile,0
T101289,C2558,474.36,29-06-25 00:02,Electronics,Kevinmouth,Debit,Mobile,0
T101290,C9302,494.47,23-07-25 20:13,Electronics,South Allisonside,Credit,Mobile,0
T101291,C6981,548.24,02-01-25 06:15,Clothing,North Edward,Debit,POS,0
T101292,C7957,171.71,11-02-25 07:00,Gas,Michaelland,Credit,Mobile,0
T101293,C3231,78.96,27-06-25 12:53,Clothing,Duranchester,Debit,Mobile,0
T101294,C5321,423.27,31-03-25 19:02,Entertainment,East John,Debit,Mobile,0
T101295,C6465,460.32,30-05-25 16:41,Groceries,Michaelmouth,Prepaid,Mobile,0
T101296,C6974,124.59,03-06-25 09:53,Gas,Lisaport,Prepaid,Web,0
T101297,C4227,228.04,30-08-25 23:08,Health,Lake Donna,Prepaid,POS,0
T101298,C9864,441.55,24-05-25 09:38,Clothing,New Michael,Debit,Mobile,0
T101299,C7893,359.83,20-07-25 20:06,Restaurants,Yvonnehaven,Debit,Web,0
T101300,C7903,137.64,24-08-25 22:15,Restaurants,West Anneside,Debit,Web,0
T101301,C7762,234.63,16-07-25 14:35,Entertainment,Melindatown,Credit,Web,0
T101302,C4702,206.41,17-04-25 01:06,Gas,Samanthaland,Prepaid,Mobile,0
T101303,C4697,188.04,25-07-25 18:39,Clothing,Garybury,Prepaid,Mobile,0
T101304,C3251,409.82,17-08-25 22:55,Travel,Mccarthyhaven,Debit,Mobile,0
T101305,C7668,541.28,01-04-25 01:52,Restaurants,New Sheila,Prepaid,Web,0
T101306,C5119,120.96,15-01-25 17:05,Restaurants,Taylorville,Debit,Mobile,0
T101307,C2042,45.61,10-04-25 13:04,Electronics,North Elizabeth,Debit,POS,0
T101308,C3067,178.26,17-01-25 03:52,Groceries,Lake Michaelshire,Credit,Web,0
T101309,C5629,276.71,17-04-25 07:38,Travel,New Janet,Credit,POS,0
T101310,C8599,323.84,08-04-25 00:42,Restaurants,Ayersview,Credit,Mobile,1
T101311,C6547,287.23,23-04-25 11:50,Health,Bennettside,Debit,Mobile,0
T101312,C8915,330.55,09-08-25 04:39,Entertainment,Wrightborough,Prepaid,Mobile,0
T101313,C3339,325.77,11-07-25 08:02,Entertainment,Port Eric,Prepaid,Mobile,0
T101314,C4691,413.09,15-02-25 18:09,Restaurants,West Elizabeth,Debit,Web,0
T101315,C6568,79.15,18-06-25 15:56,Clothing,Michaelburgh,Prepaid,POS,0
T101316,C6029,225.94,22-02-25 20:24,Entertainment,Claudiafort,Debit,POS,0
T101317,C6871,357.13,17-01-25 11:00,Restaurants,South Sandrafort,Debit,POS,0
T101318,C9645,268.41,14-08-25 16:37,Electronics,New Shannon,Debit,Mobile,0
T101319,C4108,291.99,01-08-25 12:53,Travel,East Dana,Debit,Web,0
T101320,C4410,124.77,03-06-25 05:52,Entertainment,Porterton,Credit,Mobile,0
T101321,C4389,44.38,27-03-25 13:06,Health,Hillfurt,Debit,Web,0
T101322,C9181,414.39,13-06-25 08:54,Groceries,Garciafurt,Debit,POS,0
T101323,C1009,291.55,19-07-25 14:14,Groceries,Anthonychester,Credit,Mobile,0
T101324,C6254,370.33,03-05-25 21:08,Travel,Henrybury,Debit,Web,0
T101325,C4278,226.76,10-03-25 23:19,Health,Tracieton,Credit,Web,0
T101326,C1418,121.41,09-07-25 13:57,Clothing,Gabrielbury,Credit,POS,0
T101327,C7132,178.41,17-08-25 10:39,Health,North Daniel,Debit,POS,0
T101328,C3629,238.45,08-05-25 22:12,Entertainment,Nelsonbury,Debit,Web,0
T101329,C1559,642.28,09-07-25 18:50,Health,East John,Credit,Mobile,0
T101330,C2993,455.63,02-06-25 10:23,Groceries,West John,Prepaid,Mobile,0
T101331,C6907,46.79,19-06-25 18:09,Entertainment,Ginamouth,Debit,POS,0
T101332,C2373,419.3,07-01-25 17:30,Groceries,Port Kyle,Debit,Mobile,0
T101333,C2230,317.96,04-06-25 13:54,Groceries,Bakerfort,Credit,POS,0
T101334,C5179,198,17-08-25 04:41,Groceries,North Markborough,Debit,Web,0
T101335,C2931,457.19,12-07-25 08:08,Health,New Jaimeton,Prepaid,Mobile,0
T101336,C1472,435.96,03-01-25 06:06,Electronics,Rebeccaburgh,Credit,Web,0
T101337,C8648,41.58,15-02-25 19:56,Electronics,Clarkstad,Debit,Web,0
T101338,C5384,178.72,19-06-25 02:46,Travel,Jacquelineshire,Credit,Mobile,0
T101339,C5739,78.05,09-07-25 08:54,Groceries,Melindabury,Credit,Mobile,0
T101340,C7317,248.39,13-07-25 00:48,Restaurants,Bauerhaven,Prepaid,POS,0
T101341,C3178,360.68,28-02-25 06:01,Travel,Curryville,Credit,Mobile,0
T101342,C2367,397.28,25-07-25 19:46,Restaurants,Stewartville,Prepaid,POS,0
T101343,C2098,272.59,21-06-25 23:39,Health,Michaelbury,Prepaid,POS,0
T101344,C9581,114.57,18-02-25 13:40,Restaurants,North Ernest,Prepaid,POS,0
T101345,C7914,17.81,15-02-25 02:56,Entertainment,Myersshire,Debit,Web,0
T101346,C2090,530.89,26-06-25 13:32,Health,Bartonmouth,Debit,Web,0
T101347,C5965,374.89,11-06-25 09:39,Travel,South Randystad,Credit,Mobile,0
T101348,C5115,166.92,15-05-25 07:09,Entertainment,Ericaburgh,Credit,Mobile,0
T101349,C7202,173.57,15-03-25 19:18,Gas,Rickborough,Credit,POS,0
T101350,C4570,52.15,11-06-25 17:36,Health,West Richard,Prepaid,Web,0
T101351,C9041,428.76,19-07-25 23:36,Groceries,North Dennis,Debit,POS,0
T101352,C5850,232.93,23-05-25 06:55,Gas,New Stephenfurt,Credit,POS,0
T101353,C4875,236.43,19-03-25 18:27,Restaurants,Port Linda,Credit,POS,0
T101354,C5699,76.14,10-02-25 12:13,Entertainment,Shanestad,Prepaid,Web,0
T101355,C5235,405.64,10-05-25 16:00,Health,Jenniferhaven,Credit,Mobile,0
T101356,C3960,390.82,08-08-25 13:34,Restaurants,Rebeccatown,Credit,POS,0
T101357,C4374,589.14,09-07-25 19:06,Electronics,West Tarachester,Credit,Web,1
T101358,C8624,522.2,22-04-25 06:24,Travel,Chaseshire,Credit,POS,0
T101359,C9729,352.95,01-08-25 19:19,Gas,Tracyton,Debit,Web,0
T101360,C6058,519.63,28-07-25 08:20,Electronics,South Tonychester,Prepaid,POS,0
T101361,C7431,444.41,21-03-25 19:53,Entertainment,Lake Sandraview,Prepaid,Mobile,0
T101362,C5297,384.84,11-08-25 00:46,Entertainment,South Diana,Prepaid,POS,0
T101363,C3295,80.47,24-05-25 16:04,Gas,Jordanhaven,Credit,Mobile,0
T101364,C8951,229.62,25-02-25 00:13,Electronics,Hendrixton,Credit,POS,0
T101365,C1602,500.51,14-08-25 12:32,Electronics,Josephshire,Debit,Mobile,0
T101366,C4684,211.15,06-03-25 08:04,Travel,Terriland,Debit,POS,0
T101367,C7309,227.33,13-01-25 02:06,Groceries,Port Jesse,Debit,POS,0
T101368,C4711,297.64,23-05-25 21:05,Entertainment,Singhbury,Debit,POS,0
T101369,C5673,447.44,31-08-25 19:26,Health,Lake Shari,Prepaid,Web,0
T101370,C3362,461.8,09-01-25 06:19,Travel,East Kevinstad,Credit,Mobile,0
T101371,C2472,356.95,03-04-25 03:09,Electronics,North Christopherborough,Debit,Mobile,0
T101372,C1533,501.44,09-05-25 12:44,Restaurants,Timothyview,Prepaid,POS,0
T101373,C3046,170.66,29-05-25 17:46,Health,East Marcusstad,Prepaid,Web,0
T101374,C4973,104.7,12-04-25 01:16,Entertainment,Rodriguezberg,Debit,Web,0
T101375,C5768,199.51,09-06-25 11:38,Health,New Latoyafurt,Credit,POS,0
T101376,C3174,338.9,30-05-25 13:22,Groceries,Lake Jacobshire,Credit,POS,0
T101377,C1577,315.04,09-08-25 07:14,Groceries,Robertsontown,Credit,Web,0
T101378,C5051,255.61,12-04-25 19:45,Clothing,Ralphtown,Debit,Web,0
T101379,C4759,253.76,09-08-25 01:02,Travel,Lake Laurenberg,Prepaid,Mobile,0
T101380,C7803,459.51,05-02-25 17:38,Gas,Lake Scott,Prepaid,Web,0
T101381,C3795,317.43,25-01-25 00:21,Restaurants,Martinfurt,Prepaid,Web,0
T101382,C5908,302.09,18-05-25 01:10,Clothing,Martinezstad,Credit,Mobile,0
T101383,C4554,216.43,26-06-25 09:05,Entertainment,East Kristiborough,Credit,Mobile,0
T101384,C7387,331.54,10-03-25 17:34,Restaurants,East Melindaborough,Credit,POS,0
T101385,C4350,155.21,14-03-25 15:26,Clothing,South Katelynbury,Prepaid,Mobile,0
T101386,C7800,140.61,01-02-25 18:34,Entertainment,Perezland,Debit,POS,0
T101387,C2268,229.26,31-07-25 02:55,Entertainment,East Gabrielle,Debit,Mobile,0
T101388,C6429,193.46,17-07-25 10:33,Gas,Donaldsonton,Debit,POS,0
T101389,C4655,319.85,31-05-25 12:49,Entertainment,New Denise,Debit,POS,0
T101390,C6991,239.83,07-01-25 00:24,Restaurants,Chambersshire,Credit,Mobile,0
T101391,C1578,283.28,19-05-25 10:52,Restaurants,Macdonaldburgh,Credit,Mobile,0
T101392,C7839,78.16,08-01-25 21:47,Restaurants,Jenniferland,Prepaid,Web,0
T101393,C7009,585.43,22-08-25 23:27,Electronics,Henryview,Credit,Web,0
T101394,C5156,509.66,21-06-25 01:50,Groceries,Kevinbury,Debit,POS,0
T101395,C5047,298.68,28-01-25 10:57,Health,Fullerfort,Debit,Web,0
T101396,C9363,247.96,18-05-25 23:54,Entertainment,Josephmouth,Credit,POS,0
T101397,C7712,268.62,23-06-25 20:14,Gas,North Robin,Credit,Mobile,0
T101398,C2149,434.73,05-03-25 02:21,Entertainment,Karentown,Prepaid,Web,0
T101399,C9645,411.75,09-04-25 03:34,Entertainment,North Patriciachester,Debit,POS,0
T101400,C1450,72.16,03-01-25 14:16,Entertainment,Stonechester,Debit,POS,0
T101401,C3453,560.42,19-04-25 23:26,Electronics,Gonzalezton,Prepaid,Web,0
T101402,C9976,546.06,08-03-25 00:30,Clothing,Bergfurt,Prepaid,POS,0
T101403,C9405,45.72,05-02-25 20:27,Gas,Markville,Prepaid,Mobile,0
T101404,C8203,439.68,30-08-25 06:41,Electronics,Meganview,Credit,Mobile,0
T101405,C3253,264.36,10-08-25 02:23,Gas,South Billy,Credit,Web,0
T101406,C8316,127.21,08-03-25 09:43,Restaurants,Hernandezview,Debit,Mobile,0
T101407,C8131,68.96,22-08-25 13:40,Electronics,Jeanville,Prepaid,POS,0
T101408,C4472,292.48,18-06-25 06:15,Clothing,South Kevin,Debit,POS,0
T101409,C5440,342.08,19-06-25 13:57,Restaurants,South Kariburgh,Debit,Mobile,0
T101410,C6867,467.83,16-02-25 01:51,Gas,South Karen,Credit,POS,0
T101411,C6362,170.54,21-08-25 05:55,Clothing,Lake Kathrynport,Prepaid,POS,0
T101412,C9679,431.98,17-07-25 13:25,Travel,South Hector,Credit,Web,1
T101413,C9999,410.39,30-04-25 12:36,Entertainment,Roberttown,Prepaid,Mobile,0
T101414,C8161,404.29,09-05-25 16:01,Health,Hernandezville,Credit,Mobile,0
T101415,C9134,410.41,10-04-25 22:57,Gas,Henrystad,Credit,Mobile,0
T101416,C4681,386.57,08-08-25 09:29,Travel,New Mirandamouth,Prepaid,POS,0
T101417,C1277,82.99,17-04-25 07:32,Restaurants,Lake Edgarstad,Debit,POS,0
T101418,C3730,368.16,15-05-25 02:44,Travel,South Davidport,Debit,Web,0
T101419,C7298,334.41,21-08-25 04:29,Gas,Collinstown,Debit,Mobile,0
T101420,C9916,148.97,24-04-25 04:08,Health,West Caitlin,Debit,Mobile,0
T101421,C4006,250.02,16-01-25 23:21,Travel,Michaelburgh,Prepaid,Mobile,0
T101422,C3570,478.88,12-07-25 03:05,Entertainment,Port Sarah,Debit,Mobile,0
T101423,C6328,336.31,25-07-25 16:54,Gas,Crystalbury,Prepaid,Web,0
T101424,C9210,121.14,17-06-25 15:38,Groceries,Penaburgh,Debit,Web,0
T101425,C9510,442.18,13-02-25 00:33,Travel,Rodriguezshire,Credit,Mobile,0
T101426,C6465,236.86,21-04-25 18:35,Restaurants,Hoffmanport,Prepaid,Mobile,0
T101427,C7755,420.04,01-01-25 08:51,Electronics,Michelleborough,Debit,POS,0
T101428,C7248,386.36,04-03-25 02:37,Clothing,New Markbury,Debit,Web,0
T101429,C5417,455.79,25-05-25 19:18,Restaurants,Dannybury,Prepaid,Web,0
T101430,C6257,438.59,29-06-25 00:00,Gas,Marychester,Debit,POS,0
T101431,C5264,317.89,13-06-25 10:14,Travel,Elliottstad,Credit,Mobile,0
T101432,C7697,144.82,24-06-25 20:38,Clothing,West Carolyn,Credit,Web,0
T101433,C7857,158.92,26-08-25 10:14,Electronics,Port Jamie,Debit,Web,1
T101434,C7863,85.29,12-05-25 01:43,Clothing,West Cliffordland,Credit,Mobile,0
T101435,C3473,427.55,25-08-25 12:08,Entertainment,West Marcus,Debit,Web,0
T101436,C6655,105.54,23-03-25 12:58,Clothing,Lake Nathaniel,Credit,POS,0
T101437,C9139,56.3,24-06-25 23:50,Restaurants,East Ashley,Debit,POS,0
T101438,C8496,334.79,24-01-25 01:54,Groceries,Jordanside,Debit,Mobile,0
T101439,C6832,310.47,27-02-25 22:51,Gas,Lake Susan,Debit,POS,0
T101440,C7731,553.82,25-05-25 05:05,Health,New Angel,Prepaid,Mobile,0
T101441,C4957,265.45,08-03-25 23:25,Restaurants,New Sarastad,Debit,Web,0
T101442,C2766,23.65,10-04-25 07:38,Gas,East Douglas,Credit,Web,0
T101443,C7053,331.29,13-08-25 20:30,Entertainment,Pruittfurt,Credit,Web,0
T101444,C1971,552.67,25-06-25 02:43,Gas,Hugheshaven,Credit,Mobile,0
T101445,C1762,223.32,10-03-25 11:10,Travel,South Michaelfurt,Credit,POS,0
T101446,C2265,389.49,12-03-25 20:25,Gas,West Kimberly,Credit,Web,0
T101447,C4166,489.07,15-05-25 15:16,Restaurants,Tyronestad,Prepaid,Mobile,0
T101448,C9289,67.58,13-01-25 08:44,Entertainment,Sarahfort,Debit,Web,0
T101449,C8731,126.14,06-05-25 15:51,Restaurants,North Bryan,Prepaid,POS,0
T101450,C5903,186,18-01-25 00:08,Entertainment,Lake Mariamouth,Prepaid,POS,0
T101451,C7027,30.51,09-03-25 14:20,Gas,Greenefurt,Prepaid,Mobile,0
T101452,C6661,316.66,24-08-25 20:03,Groceries,South Jeffrey,Prepaid,POS,0
T101453,C2448,355.87,27-06-25 10:47,Clothing,Oconnellview,Credit,Web,0
T101454,C1605,78.26,24-01-25 09:26,Travel,Timothyborough,Credit,Web,0
T101455,C4883,411.87,18-03-25 07:48,Clothing,Heatherland,Prepaid,Mobile,0
T101456,C6029,181.5,20-04-25 17:48,Health,Haasburgh,Debit,Mobile,0
T101457,C8128,242.55,29-03-25 01:23,Electronics,Wernerside,Debit,Web,0
T101458,C1260,471.9,07-06-25 19:00,Groceries,West Jacob,Debit,Mobile,0
T101459,C5519,144.74,15-08-25 22:56,Health,West Brian,Credit,Web,0
T101460,C2811,343.69,25-01-25 22:37,Groceries,North Jasonshire,Debit,Web,0
T101461,C4845,201.28,24-01-25 04:46,Restaurants,Lake Mario,Debit,Mobile,0
T101462,C3698,211.06,31-08-25 20:05,Entertainment,Drewmouth,Credit,Web,0
T101463,C4677,480.84,07-02-25 06:44,Gas,West Rebeccaton,Debit,POS,1
T101464,C8965,199.16,13-04-25 08:11,Gas,South Roberttown,Debit,Mobile,0
T101465,C6661,119.85,11-01-25 13:30,Electronics,Rhodesberg,Credit,Mobile,0
T101466,C6494,182.8,06-03-25 03:58,Entertainment,Beckview,Debit,POS,0
T101467,C8889,237.98,24-05-25 05:43,Groceries,Port Larryberg,Credit,Mobile,0
T101468,C3595,454.33,26-04-25 09:05,Electronics,New Melvin,Debit,POS,0
T101469,C2328,524.6,08-05-25 17:30,Travel,Wagnertown,Credit,POS,0
T101470,C2048,480.61,12-05-25 06:56,Restaurants,Duffybury,Credit,Mobile,0
T101471,C3657,292.03,16-01-25 14:16,Clothing,Owensfurt,Debit,POS,0
T101472,C7919,41.24,03-07-25 23:58,Travel,Port Matthew,Debit,POS,0
T101473,C3166,230.04,09-07-25 09:08,Clothing,West Madelinehaven,Prepaid,POS,0
T101474,C8191,220.27,13-08-25 21:29,Health,Rossport,Prepaid,Web,0
T101475,C4783,427.87,30-06-25 08:04,Restaurants,East Megan,Debit,POS,0
T101476,C9755,491.6,25-08-25 03:00,Electronics,Markfurt,Credit,Mobile,0
T101477,C1315,125.38,18-08-25 10:00,Travel,Jamesborough,Credit,Web,0
T101478,C1519,438.3,24-08-25 21:54,Restaurants,East James,Credit,Web,0
T101479,C7300,52.79,28-08-25 10:27,Health,Mcneiltown,Debit,POS,0
T101480,C9084,226.17,09-06-25 10:34,Groceries,North John,Credit,Web,0
T101481,C1320,384.16,05-02-25 16:53,Groceries,Joanntown,Debit,Mobile,0
T101482,C1685,547.34,14-08-25 03:57,Clothing,Port Abigailtown,Prepaid,Web,0
T101483,C4685,481.95,19-02-25 05:54,Groceries,West Jackieview,Debit,Mobile,0
T101484,C4451,335.11,27-05-25 18:20,Groceries,Careytown,Prepaid,POS,0
T101485,C2860,13.71,22-01-25 15:54,Travel,Lake Tiffanyfurt,Debit,Web,0
T101486,C2660,165.75,26-05-25 19:19,Groceries,Elizabethview,Credit,POS,0
